id,page_views,downloads,columns,agency,d,r,g,b
cbn4-bn4p,428,494.0,0,Department of City Planning (DCP),0.0,0.9921568627450981,0.7058823529411765,0.3843137254901961
9sys-2i9y,428,1418.0,4,Department of Probation (DOP),572.0,0.5529411764705883,0.8274509803921568,0.7803921568627451
mqt5-ctec,426,307.0,0,Department of Transportation (DOT),0.0,0.984313725490196,0.5019607843137255,0.4470588235294118
abnr-s7g4,426,303.0,6,Department of Housing Preservation and Development (HPD),15.0,0.5019607843137255,0.6941176470588235,0.8274509803921568
2232-dj5q,426,779.0,9,Mayor's Office of Operations (OPS),210.0,0.8509803921568627,0.8509803921568627,0.8509803921568627
fx4z-5xg2,423,187.0,12,Civilian Complaint Review Board (CCRB),9.0,0.7,0.7,0.0
gyaz-82xj,423,1272.0,16,Department of Education (DOE),450.0,0.5529411764705883,0.8274509803921568,0.7803921568627451
arhf-esqb,423,924.0,4,Department of Probation (DOP),820.0,0.5529411764705883,0.8274509803921568,0.7803921568627451
ws4c-4g69,421,1197.0,5,Other,135.0,1.0,0.9294117647058824,0.43529411764705883
bm4k-52h4,420,125.0,25,Police Department (NYPD),36.0,1.0,1.0,0.7019607843137254
ej9h-v6g2,419,129.0,13,0,69.0,0.7,0.7,0.0
sjpy-4cc9,419,1736.0,81,Department of Finance (DOF),703.0,0.5019607843137255,0.6941176470588235,0.8274509803921568
wbtw-zkex,419,397.0,11,Civil Service Commission,203.0,0.7,0.7,0.0
33c5-b922,419,934.0,11,Department of Environmental Protection (DEP),111.0,0.8509803921568627,0.8509803921568627,0.8509803921568627
79sh-heg3,418,318.0,0,Department of Transportation (DOT),0.0,0.984313725490196,0.5019607843137255,0.4470588235294118
3kcn-nsb5,417,1216.0,15,Department of Education (DOE),372.0,0.5529411764705883,0.8274509803921568,0.7803921568627451
tczk-5sa2,417,8.0,0,Mayor's Office of Operations (OPS),0.0,0.8509803921568627,0.8509803921568627,0.8509803921568627
urzf-q2g5,416,217.0,20,Department of Education (DOE),796.0,0.5529411764705883,0.8274509803921568,0.7803921568627451
av3y-hmjv,416,460.0,9,Mayor's Office of Sustainability (MOS),61.0,0.9921568627450981,0.7058823529411765,0.3843137254901961
ihup-vdhf,415,1416.0,16,Department of Education (DOE),834.0,0.5529411764705883,0.8274509803921568,0.7803921568627451
qtma-k4hh,414,564.0,0,Department of Education (DOE),0.0,0.5529411764705883,0.8274509803921568,0.7803921568627451
tyfh-9h2y,413,1380.0,57,Department of Finance (DOF),703.0,0.5019607843137255,0.6941176470588235,0.8274509803921568
fqcv-e9sg,562,1799.0,26,Department of Youth and Community Development (DYCD),654.0,0.8,0.9215686274509803,0.7725490196078432
n3et-mfjw,561,772.0,0,Department of Youth and Community Development (DYCD),0.0,0.8,0.9215686274509803,0.7725490196078432
a35y-93e7,560,437.0,8,Mayor’s Office to End Domestic and Gender-Based Violence,8.0,0.7,0.7,0.0
ismp-xffj,558,493.0,6,Mayor's Office of Sustainability (MOS),303.0,0.9921568627450981,0.7058823529411765,0.3843137254901961
n84m-kx4j,557,343.0,18,Business Integrity Commission (BIC),25.0,0.7,0.7,0.0
kfum-nzw3,557,298.0,0,Department of Transportation (DOT),0.0,0.984313725490196,0.5019607843137255,0.4470588235294118
tngj-drbu,557,1375.0,5,Department of Probation (DOP),31.0,0.5529411764705883,0.8274509803921568,0.7803921568627451
htur-iwux,556,667.0,0,Department of Information Technology & Telecommunications (DoITT),0.0,1.0,1.0,0.7019607843137254
kdm9-vp7d,555,470.0,17,Department of Education (DOE),630.0,0.5529411764705883,0.8274509803921568,0.7803921568627451
ynb8-7tb6,554,163.0,0,Department of Sanitation (DSNY),0.0,0.984313725490196,0.5019607843137255,0.4470588235294118
tm5c-buy3,554,436.0,3,Department of Information Technology & Telecommunications (DoITT),135.0,1.0,1.0,0.7019607843137254
rtws-c2ai,551,944.0,3,Department of Education (DOE),354.0,0.5529411764705883,0.8274509803921568,0.7803921568627451
7su9-xgtn,549,1454.0,17,New York City Housing Authority (NYCHA),763.0,0.7372549019607844,0.5019607843137255,0.7411764705882353
yrf7-4wry,549,1603.0,81,Department of Finance (DOF),703.0,0.5019607843137255,0.6941176470588235,0.8274509803921568
n2mv-q2ia,547,267.0,66,Mayor's Office of Sustainability (MOS),701.0,0.9921568627450981,0.7058823529411765,0.3843137254901961
thrx-b6bc,545,1678.0,7,Department of Finance (DOF),28.0,0.5019607843137255,0.6941176470588235,0.8274509803921568
6xnp-6f4a,544,505.0,4,Department of Homeless Services (DHS),43.0,0.5019607843137255,0.6941176470588235,0.8274509803921568
wg68-84sr,544,1533.0,0,Department of Education (DOE),0.0,0.5529411764705883,0.8274509803921568,0.7803921568627451
nwrb-z58j,543,1416.0,5,Department of Education (DOE),86.0,0.5529411764705883,0.8274509803921568,0.7803921568627451
q5mz-t52e,543,90.0,20,Taxi and Limousine Commission (TLC),17.0,0.7019607843137254,0.8705882352941177,0.4117647058823529
7r6i-tdj2,541,330.0,9,Department of Housing Preservation and Development (HPD),10.0,0.5019607843137255,0.6941176470588235,0.8274509803921568
8sdw-8vja,541,348.0,56,Department of Parks and Recreation (DPR),0.0,0.7450980392156863,0.7294117647058823,0.8549019607843137
64pu-zyr2,539,338.0,237,Department of Education (DOE),324.0,0.5529411764705883,0.8274509803921568,0.7803921568627451
upii-frjc,538,183.0,31,Business Integrity Commission (BIC),456.0,0.7,0.7,0.0
gsgx-6efw,538,251.0,4,Department of Transportation (DOT),13.0,0.984313725490196,0.5019607843137255,0.4470588235294118
sjxh-har6,537,288.0,0,Department of Education (DOE),0.0,0.5529411764705883,0.8274509803921568,0.7803921568627451
v6vm-bucj,537,292.0,0,Department of Sanitation (DSNY),0.0,0.984313725490196,0.5019607843137255,0.4470588235294118
6rg9-pfbz,537,2209.0,27,Department of Youth and Community Development (DYCD),654.0,0.8,0.9215686274509803,0.7725490196078432
qsa5-iezm,537,304.0,0,Department of Sanitation (DSNY),0.0,0.984313725490196,0.5019607843137255,0.4470588235294118
2bmr-jdsv,537,928.0,10,Taxi and Limousine Commission (TLC),7.0,0.7019607843137254,0.8705882352941177,0.4117647058823529
8a4n-zmpj,536,2178.0,10,School Construction Authority (SCA),775.0,1.0,1.0,0.7019607843137254
hvwa-bi3h,535,126.0,0,Department of Education (DOE),0.0,0.5529411764705883,0.8274509803921568,0.7803921568627451
9f5k-vxxv,533,1973.0,27,Department of Youth and Community Development (DYCD),872.0,0.8,0.9215686274509803,0.7725490196078432
v3zf-nci8,532,228.0,0,Department of Parks and Recreation (DPR),0.0,0.7450980392156863,0.7294117647058823,0.8549019607843137
rjqi-t95z,531,841.0,0,Department of Parks and Recreation (DPR),0.0,0.7450980392156863,0.7294117647058823,0.8549019607843137
c2g8-ercv,529,562.0,0,Department of City Planning (DCP),0.0,0.9921568627450981,0.7058823529411765,0.3843137254901961
sp9a-cd2a,527,208.0,0,Department of City Planning (DCP),0.0,0.9921568627450981,0.7058823529411765,0.3843137254901961
icps-nwdu,527,748.0,9,Department of Education (DOE),467.0,0.5529411764705883,0.8274509803921568,0.7803921568627451
8cwr-7pqn,525,236.0,0,Department of City Planning (DCP),0.0,0.9921568627450981,0.7058823529411765,0.3843137254901961
wibz-uqui,521,1829.0,22,New York Public Library (NYPL),3.0,0.7,0.7,0.0
nk7g-qeep,521,728.0,22,Department of Health and Mental Hygiene (DOHMH),23.0,0.7372549019607844,0.5019607843137255,0.7411764705882353
gakf-suji,521,943.0,4,Department of Correction (DOC),6.0,0.7,0.7,0.0
easq-ubfe,520,1755.0,41,Campaign Finance Board (CFB),801.0,0.7,0.7,0.0
97zg-4p9t,520,969.0,20,Landmarks Preservation Commission (LPC),475.0,0.7,0.7,0.0
cfzn-4iza,520,1624.0,30,Economic Development Corporation (EDC),710.0,0.7,0.7,0.0
diks-hcwd,519,174.0,45,Department of Education (DOE),378.0,0.5529411764705883,0.8274509803921568,0.7803921568627451
8wi4-bsy4,519,190.0,33,Department of Housing Preservation and Development (HPD),778.0,0.5019607843137255,0.6941176470588235,0.8274509803921568
64pa-8bza,519,261.0,10,Department of Education (DOE),48.0,0.5529411764705883,0.8274509803921568,0.7803921568627451
jafx-rvrb,517,178.0,7,Department of Housing Preservation and Development (HPD),24.0,0.5019607843137255,0.6941176470588235,0.8274509803921568
9dux-uz3w,514,0.0,0,Department of Transportation (DOT),0.0,0.984313725490196,0.5019607843137255,0.4470588235294118
4se9-mk53,512,1555.0,2,Law Department (LAW),3.0,0.7,0.7,0.0
2hr8-czpv,511,232.0,0,Department of Parks and Recreation (DPR),0.0,0.7450980392156863,0.7294117647058823,0.8549019607843137
aa5e-digs,511,1171.0,10,Department of Environmental Protection (DEP),5.0,0.8509803921568627,0.8509803921568627,0.8509803921568627
u6p4-fsey,509,831.0,5,Department of Probation (DOP),819.0,0.5529411764705883,0.8274509803921568,0.7803921568627451
7xqy-uv7r,508,130.0,0,Department of Transportation (DOT),0.0,0.984313725490196,0.5019607843137255,0.4470588235294118
43qc-8vv8,508,1387.0,16,Department of Education (DOE),554.0,0.5529411764705883,0.8274509803921568,0.7803921568627451
u6su-4fpt,507,722.0,0,Other,0.0,1.0,0.9294117647058824,0.43529411764705883
dsyc-npkh,506,160.0,17,New York City Housing Authority (NYCHA),70.0,0.7372549019607844,0.5019607843137255,0.7411764705882353
7t2y-4fke,506,38.0,7,Department of Information Technology & Telecommunications (DoITT),252.0,1.0,1.0,0.7019607843137254
27b5-th78,505,454.0,0,Department of Information Technology & Telecommunications (DoITT),0.0,1.0,1.0,0.7019607843137254
a8rp-fpnn,504,2174.0,26,Department of Youth and Community Development (DYCD),654.0,0.8,0.9215686274509803,0.7725490196078432
6v4b-5gp4,504,266.0,12,Department of Parks and Recreation (DPR),793.0,0.7450980392156863,0.7294117647058823,0.8549019607843137
w4v6-3sdt,504,1934.0,8,Department of Finance (DOF),28.0,0.5019607843137255,0.6941176470588235,0.8274509803921568
m8p6-tp4b,504,142.0,117,Department of Finance (DOF),320.0,0.5019607843137255,0.6941176470588235,0.8274509803921568
25cx-4jug,503,1013.0,13,Mayor's Office of Operations (OPS),135.0,0.8509803921568627,0.8509803921568627,0.8509803921568627
sjdi-a6us,503,927.0,6,Department of Information Technology & Telecommunications (DoITT),140.0,1.0,1.0,0.7019607843137254
29km-avyc,502,319.0,11,Mayor's Office for Economic Opportunity,500.0,0.5529411764705883,0.8274509803921568,0.7803921568627451
i8ua-bnkj,502,769.0,3,Department of Investigation (DOI),46.0,0.7,0.7,0.0
j7nh-487d,501,72.0,32,Department of Health and Mental Hygiene (DOHMH),729.0,0.7372549019607844,0.5019607843137255,0.7411764705882353
weg5-33pj,501,1432.0,14,Department of Education (DOE),511.0,0.5529411764705883,0.8274509803921568,0.7803921568627451
4g4r-7dfb,499,1427.0,14,Department of Education (DOE),689.0,0.5529411764705883,0.8274509803921568,0.7803921568627451
72vt-ykjc,499,444.0,4,Department of Housing Preservation and Development (HPD),10.0,0.5019607843137255,0.6941176470588235,0.8274509803921568
5fsg-d8c9,499,1410.0,8,Department of Education (DOE),238.0,0.5529411764705883,0.8274509803921568,0.7803921568627451
y237-iita,499,0.0,0,Department of Information Technology & Telecommunications (DoITT),0.0,1.0,1.0,0.7019607843137254
rvih-nhyn,497,220.0,39,Department of City Planning (DCP),507.0,0.9921568627450981,0.7058823529411765,0.3843137254901961
vdgp-ddvg,496,582.0,0,Department of Education (DOE),0.0,0.5529411764705883,0.8274509803921568,0.7803921568627451
pyif-r8qe,496,2273.0,27,Department of Youth and Community Development (DYCD),654.0,0.8,0.9215686274509803,0.7725490196078432
vxrc-r6hh,496,95.0,3,Department of Citywide Administrative Services (DCAS),801.0,0.9882352941176471,0.803921568627451,0.8980392156862745
kkjw-ny95,496,470.0,0,Administration for Children's Services (ACS),0.0,0.7,0.7,0.0
e4ty-r26d,496,282.0,10,Human Resources Administration (HRA),210.0,0.7450980392156863,0.7294117647058823,0.8549019607843137
cxzk-qz9w,496,4075.0,0,Office of Emergency Management (OEM),0.0,0.7,0.7,0.0
scjx-j6np,495,80.0,35,Department of Finance (DOF),104.0,0.5019607843137255,0.6941176470588235,0.8274509803921568
g993-cbry,495,1325.0,4,Department of Education (DOE),782.0,0.5529411764705883,0.8274509803921568,0.7803921568627451
6wcu-cfa3,494,1244.0,15,Department of Education (DOE),400.0,0.5529411764705883,0.8274509803921568,0.7803921568627451
hukm-snmq,494,1285.0,36,NYC Independent Budget Office (IBO),214.0,0.7,0.7,0.0
2sps-j9st,493,4808.0,9,Mayor's Office of Contract Services (MOCS),16.0,0.8,0.9215686274509803,0.7725490196078432
42p9-q6fd,492,207.0,0,Department of Education (DOE),0.0,0.5529411764705883,0.8274509803921568,0.7803921568627451
2q48-ip9a,492,655.0,28,Department of Information Technology & Telecommunications (DoITT),730.0,1.0,1.0,0.7019607843137254
a9xv-vek9,492,425.0,0,Department of Information Technology & Telecommunications (DoITT),0.0,1.0,1.0,0.7019607843137254
fbaw-uq4e,490,1828.0,50,Campaign Finance Board (CFB),576.0,0.7,0.7,0.0
yk6f-pa7p,489,1443.0,1,Law Department (LAW),0.0,0.7,0.7,0.0
mrxp-4hmg,484,328.0,43,Department for the Aging (DFTA),766.0,0.9882352941176471,0.803921568627451,0.8980392156862745
c87b-2j3i,483,1296.0,4,Department of Probation (DOP),820.0,0.5529411764705883,0.8274509803921568,0.7803921568627451
abgn-8q46,482,1536.0,8,Department of Education (DOE),117.0,0.5529411764705883,0.8274509803921568,0.7803921568627451
mbdi-zpep,481,4.0,0,0,0.0,0.7,0.7,0.0
fxdy-q85h,480,1302.0,13,Mayor's Office of Operations (OPS),135.0,0.8509803921568627,0.8509803921568627,0.8509803921568627
kjgh-ywbx,479,946.0,5,Department of Education (DOE),291.0,0.5529411764705883,0.8274509803921568,0.7803921568627451
pgrs-2cjd,479,1159.0,16,Department of Education (DOE),450.0,0.5529411764705883,0.8274509803921568,0.7803921568627451
8ws3-956v,479,977.0,5,Department of Education (DOE),3.0,0.5529411764705883,0.8274509803921568,0.7803921568627451
crbs-vur7,479,1817.0,46,Department of Finance (DOF),707.0,0.5019607843137255,0.6941176470588235,0.8274509803921568
jye8-w4d7,663,226.0,5,Human Resources Administration (HRA),138.0,0.7450980392156863,0.7294117647058823,0.8549019607843137
fzh2-sxib,662,184.0,9,Department of Health and Mental Hygiene (DOHMH),5.0,0.7372549019607844,0.5019607843137255,0.7411764705882353
nbgq-j9jt,661,813.0,24,Department of Education (DOE),149.0,0.5529411764705883,0.8274509803921568,0.7803921568627451
3qfc-4tta,660,1780.0,70,Department of Finance (DOF),707.0,0.5019607843137255,0.6941176470588235,0.8274509803921568
rm4p-5usz,660,473.0,0,Department of Education (DOE),0.0,0.5529411764705883,0.8274509803921568,0.7803921568627451
he5b-24yw,659,479.0,5,Department of Education (DOE),244.0,0.5529411764705883,0.8274509803921568,0.7803921568627451
4bg6-ub7f,658,215.0,0,Department of Transportation (DOT),0.0,0.984313725490196,0.5019607843137255,0.4470588235294118
afsf-hz68,658,1558.0,7,Human Resources Administration (HRA),327.0,0.7450980392156863,0.7294117647058823,0.8549019607843137
rn6p-xvjd,657,1476.0,4,Department of Sanitation (DSNY),10.0,0.984313725490196,0.5019607843137255,0.4470588235294118
cma4-zi8m,657,1266.0,23,Department of Education (DOE),376.0,0.5529411764705883,0.8274509803921568,0.7803921568627451
8k4x-9mp5,656,19314.0,8,Office of Payroll Administration (OPA),44.0,0.7,0.7,0.0
2abb-gr8d,656,656.0,3,Department of Homeless Services (DHS),1.0,0.5019607843137255,0.6941176470588235,0.8274509803921568
w5he-u64t,649,910.0,5,Mayor's Office of Sustainability (MOS),303.0,0.9921568627450981,0.7058823529411765,0.3843137254901961
5uei-swth,649,272.0,43,Department of Transportation (DOT),109.0,0.984313725490196,0.5019607843137255,0.4470588235294118
gzk5-mux8,646,215.0,0,Department of Parks and Recreation (DPR),0.0,0.7450980392156863,0.7294117647058823,0.8549019607843137
jgqm-ccbd,644,557.0,0,Department of City Planning (DCP),0.0,0.9921568627450981,0.7058823529411765,0.3843137254901961
nx9f-wn3a,641,100.0,0,Other,0.0,1.0,0.9294117647058824,0.43529411764705883
hxay-3qcw,640,123.0,0,Department of Parks and Recreation (DPR),0.0,0.7450980392156863,0.7294117647058823,0.8549019607843137
mu46-p9is,639,386.0,56,Department of Parks and Recreation (DPR),522.0,0.7450980392156863,0.7294117647058823,0.8549019607843137
b9uf-7skp,638,1237.0,16,Department of Education (DOE),554.0,0.5529411764705883,0.8274509803921568,0.7803921568627451
kfgh-h6re,638,239.0,11,Fire Department of New York City (FDNY),681.0,0.7,0.7,0.0
7yhi-h8kc,636,252.0,0,Department of Parks and Recreation (DPR),0.0,0.7450980392156863,0.7294117647058823,0.8549019607843137
cm6g-t7ye,633,195.0,18,Department of Housing Preservation and Development (HPD),736.0,0.5019607843137255,0.6941176470588235,0.8274509803921568
tbvn-fzud,633,131.0,0,Department of City Planning (DCP),0.0,0.9921568627450981,0.7058823529411765,0.3843137254901961
4pt5-3vv4,632,329.0,34,Department of Parks and Recreation (DPR),268.0,0.7450980392156863,0.7294117647058823,0.8549019607843137
kha6-7i9i,630,511.0,17,Department of Education (DOE),630.0,0.5529411764705883,0.8274509803921568,0.7803921568627451
6pwv-zmgh,629,1660.0,12,Taxi and Limousine Commission (TLC),389.0,0.7019607843137254,0.8705882352941177,0.4117647058823529
9jf7-zn7b,629,468.0,8,Mayor's Office of Sustainability (MOS),64.0,0.9921568627450981,0.7058823529411765,0.3843137254901961
9vaq-mvvx,629,147.0,11,Civil Service Commission,203.0,0.7,0.7,0.0
4rix-z2af,628,64.0,35,Taxi and Limousine Commission (TLC),784.0,0.7019607843137254,0.8705882352941177,0.4117647058823529
956m-xy24,626,1661.0,58,Department of Finance (DOF),707.0,0.5019607843137255,0.6941176470588235,0.8274509803921568
yne3-pqfu,626,0.0,0,Department of Parks and Recreation (DPR),0.0,0.7450980392156863,0.7294117647058823,0.8549019607843137
7h99-xsqt,625,323.0,11,Civil Service Commission,203.0,0.7,0.7,0.0
v9xd-tt3e,625,569.0,0,Department of City Planning (DCP),0.0,0.9921568627450981,0.7058823529411765,0.3843137254901961
i762-rk6i,624,170.0,0,Department of Education (DOE),0.0,0.5529411764705883,0.8274509803921568,0.7803921568627451
acxp-7ep7,622,734.0,0,Metropolitan Transportation Authority (MTA),0.0,0.7,0.7,0.0
qfxy-c6k3,622,212.0,0,Department of Transportation (DOT),0.0,0.984313725490196,0.5019607843137255,0.4470588235294118
8r6c-ydwk,622,627.0,16,Office of Chief Medical Examiner (OCME),75.0,0.7,0.7,0.0
uu87-uz8m,621,320.0,37,Mayor’s Office to End Domestic and Gender-Based Violence,9.0,0.7,0.7,0.0
pxfd-dpcz,621,1337.0,16,Department of Education (DOE),587.0,0.5529411764705883,0.8274509803921568,0.7803921568627451
g2p7-76t7,620,3988.0,0,Department of Education (DOE),0.0,0.5529411764705883,0.8274509803921568,0.7803921568627451
ia9u-k3t3,620,2106.0,27,Department of Youth and Community Development (DYCD),872.0,0.8,0.9215686274509803,0.7725490196078432
gx5n-2nma,616,896.0,0,Administration for Children's Services (ACS),0.0,0.7,0.7,0.0
k548-32d3,615,880.0,3,Department of Correction (DOC),5.0,0.7,0.7,0.0
jat2-irw9,611,816.0,18,Mayor's Office of Sustainability (MOS),12.0,0.9921568627450981,0.7058823529411765,0.3843137254901961
6jad-5sav,610,1138.0,24,Department of Education (DOE),407.0,0.5529411764705883,0.8274509803921568,0.7803921568627451
thqd-deec,610,1438.0,12,Human Resources Administration (HRA),41.0,0.7450980392156863,0.7294117647058823,0.8549019607843137
gpxw-bq7a,610,768.0,0,Department of Information Technology & Telecommunications (DoITT),0.0,1.0,1.0,0.7019607843137254
xjur-zbxw,608,1253.0,5,Human Resources Administration (HRA),328.0,0.7450980392156863,0.7294117647058823,0.8549019607843137
8jfz-tjny,608,1255.0,13,Mayor's Office of Operations (OPS),136.0,0.8509803921568627,0.8509803921568627,0.8509803921568627
8fj8-3sgg,607,2117.0,4,Mayor’s Office of Environmental Coordination (MOEC),13.0,0.7,0.7,0.0
uxpt-rzip,606,386.0,0,Department of Information Technology & Telecommunications (DoITT),0.0,1.0,1.0,0.7019607843137254
yitc-zzrc,606,248.0,0,Department of Parks and Recreation (DPR),0.0,0.7450980392156863,0.7294117647058823,0.8549019607843137
k3ks-jzek,605,134.0,9,Department of Sanitation (DSNY),2.0,0.984313725490196,0.5019607843137255,0.4470588235294118
xdkk-pvdv,604,443.0,0,Department of Parks and Recreation (DPR),0.0,0.7450980392156863,0.7294117647058823,0.8549019607843137
p2x5-udz8,604,90.0,28,Department of Information Technology & Telecommunications (DoITT),730.0,1.0,1.0,0.7019607843137254
9p99-55bh,604,145.0,0,Other,0.0,1.0,0.9294117647058824,0.43529411764705883
sx92-yn4a,604,199.0,15,Department of Sanitation (DSNY),2.0,0.984313725490196,0.5019607843137255,0.4470588235294118
